"lake_id","document_id","name","file","rank","uploaded_on","type","friendly_filename"
"17050203006928","165","Printable Lake Map","pages/116_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000834","472","Printable Lake Map","pages/124_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100205005558","408","Printable Lake Map","pages/126_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090001001076","257","Printable Lake Map","pages/227_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100207000084","364","Printable Lake Map","pages/128_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100304000657","184","Printable Lake Map","pages/130_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100206000577","431","Printable Lake Map","pages/134_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090001020920","173","Printable Lake Map","pages/138_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17060105000741","191","Printable Lake Map","pages/140_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17060104001358","503","Printable Lake Map","pages/240_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100207000081","532","Printable Lake Map","pages/144_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100307007004","295","Printable Lake Map","pages/146_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070304003841","518","Printable Lake Map","pages/148_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17050108001505","15","Printable Lake Map","pages/149_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17050203001854","456","Printable Lake Map","pages/150_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070306002015","247","Printable Lake Map","pages/152_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17050203006368","260","Printable Lake Map","pages/153_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090004001067","383","Printable Lake Map","pages/155_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000835","522","Printable Lake Map","pages/156_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090004007112","325","Printable Lake Map","pages/157_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000913","213","Printable Lake Map","pages/158_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090005000753","205","Printable Lake Map","pages/159_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17050118002409","457","Printable Lake Map","pages/162_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17050116004933","108","Printable Lake Map","pages/289_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090004001064","376","Printable Lake Map","pages/225_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010204002338","263","Printable Lake Map","pages/163_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000906","419","Printable Lake Map","pages/165_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17120004002775","133","Printable Lake Map","pages/166_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100304000652","484","Printable Lake Map","pages/167_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100207000080","79","Printable Lake Map","pages/170_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100301005078","177","Printable Lake Map","pages/174_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18020001001157","309","Printable Lake Map","pages/176_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090004007144","12","Printable Lake Map","pages/178_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100306000356","392","Printable Lake Map","pages/179_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000892","202","Printable Lake Map","pages/181_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17120004001271","523","Printable Lake Map","pages/182_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010202001163","47","Printable Lake Map","pages/183_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301005429","116","Printable Lake Map","pages/184_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18020001001198","509","Printable Lake Map","pages/186_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090002003709","171","Printable Lake Map","pages/187_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18020001001188","331","Printable Lake Map","pages/189_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100304000654","86","Printable Lake Map","pages/191_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090011000882","207","Printable Lake Map","pages/192_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090001001050","3","Printable Lake Map","pages/193_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17050201000977","551","Printable Lake Map","pages/194_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100302001314","101","Printable Lake Map","pages/195_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17120003000620","412","Printable Lake Map","pages/196_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100307001170","42","Printable Lake Map","pages/197_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100306000371","291","Printable Lake Map","pages/198_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090006008516","182","Printable Lake Map","pages/199_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010203000427","55","Printable Lake Map","pages/200_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070305009769","437","Printable Lake Map","pages/246_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010204002255","243","Printable Lake Map","pages/201_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17060105000776","439","Printable Lake Map","pages/202_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090001001110","231","Printable Lake Map","pages/203_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090006008631","219","Printable Lake Map","pages/204_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100303001115","424","Printable Lake Map","pages/224_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000867","385","Printable Lake Map","pages/222_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010203000446","391","Printable Lake Map","pages/206_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17120007341479","393","Printable Lake Map","pages/207_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090004021354","135","Printable Lake Map","pages/220_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070306012045","162","Printable Lake Map","pages/208_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100301001010","421","Printable Lake Map","pages/219_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010203000410","169","Printable Lake Map","pages/209_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000866","324","Printable Lake Map","pages/218_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100304006481","427","Printable Lake Map","pages/210_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301000863","50","Printable Lake Map","pages/211_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070105019446","7","Printable Lake Map","pages/217_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17060104001352","246","Printable Lake Map","pages/216_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070301005181","32","Printable Lake Map","pages/233_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17090005012350","300","Printable Lake Map","pages/241_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17060104001351","218","Printable Lake Map","pages/215_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010206004263","83","Printable Lake Map","pages/214_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010202003345","66","Printable Lake Map","pages/245_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010201000426","443","Printable Lake Map","pages/234_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100307001161","505","Printable Lake Map","pages/213_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17060105000773","256","Printable Lake Map","pages/237_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17070306002041","21","Printable Lake Map","pages/239_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"18010206001001","233","Printable Lake Map","pages/212_map.pdf","2","2010-10-10 17:10:10+00:00","1",""
"17100202004833","461","Basin Statistics","pages/286_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120006001102","157","Basin Statistics","pages/40_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050116004636","130","Basin Statistics","pages/42_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301004153","319","Basin Statistics","pages/44_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090012000361","180","Basin Statistics","pages/46_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080001017626","373","Basin Statistics","pages/48_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090012006624","144","Basin Statistics","pages/50_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090012006623","402","Basin Statistics","pages/51_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100206000579","297","Basin Statistics","pages/52_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000895","545","Basin Statistics","pages/54_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010201000427","82","Basin Statistics","pages/56_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070302000357","187","Basin Statistics","pages/58_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080006006735","38","Basin Statistics","pages/60_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000888","480","Basin Statistics","pages/62_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000914","199","Basin Statistics","pages/64_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090005012370","152","Basin Statistics","pages/66_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100204000796","352","Basin Statistics","pages/68_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100301001023","44","Basin Statistics","pages/70_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070302000350","450","Basin Statistics","pages/72_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000862","14","Basin Statistics","pages/74_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100308006269","37","Basin Statistics","pages/76_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090003017645","179","Basin Statistics","pages/78_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100306000373","441","Basin Statistics","pages/80_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18020001001236","338","Basin Statistics","pages/82_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090010004615","65","Basin Statistics","pages/84_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001005308","158","Basin Statistics","pages/86_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010206001019","413","Basin Statistics","pages/88_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010203003546","136","Basin Statistics","pages/90_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100307006266","490","Basin Statistics","pages/92_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070105019287","400","Basin Statistics","pages/94_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120001004500","52","Basin Statistics","pages/96_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090005000775","426","Basin Statistics","pages/98_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070103004024","506","Basin Statistics","pages/100_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100205000491","404","Basin Statistics","pages/102_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100206000581","31","Basin Statistics","pages/104_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000918","248","Basin Statistics","pages/106_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306002036","541","Basin Statistics","pages/108_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090012000369","302","Basin Statistics","pages/110_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050110002049","468","Basin Statistics","pages/112_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070302000352","363","Basin Statistics","pages/114_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050203006928","375","Basin Statistics","pages/116_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070304003611","190","Basin Statistics","pages/118_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100207000082","24","Basin Statistics","pages/120_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090012000320","250","Basin Statistics","pages/122_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000834","538","Basin Statistics","pages/124_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100205005558","189","Basin Statistics","pages/126_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100207000084","530","Basin Statistics","pages/128_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304000657","517","Basin Statistics","pages/130_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090011000850","547","Basin Statistics","pages/132_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100206000577","422","Basin Statistics","pages/134_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010203003572","223","Basin Statistics","pages/136_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001020920","232","Basin Statistics","pages/138_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060105000741","80","Basin Statistics","pages/140_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000907","290","Basin Statistics","pages/142_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100207000081","335","Basin Statistics","pages/144_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100307007004","286","Basin Statistics","pages/146_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010203003571","285","Basin Statistics","pages/147_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070304003841","6","Basin Statistics","pages/148_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050108001505","172","Basin Statistics","pages/149_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050203001854","23","Basin Statistics","pages/150_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100309003967","60","Basin Statistics","pages/151_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306002015","274","Basin Statistics","pages/152_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050203006368","222","Basin Statistics","pages/153_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304000663","272","Basin Statistics","pages/154_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004001067","92","Basin Statistics","pages/155_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000835","359","Basin Statistics","pages/156_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004007112","350","Basin Statistics","pages/157_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000913","126","Basin Statistics","pages/158_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090005000753","409","Basin Statistics","pages/159_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080001017566","448","Basin Statistics","pages/160_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080001017571","143","Basin Statistics","pages/161_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050118002409","139","Basin Statistics","pages/162_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010204002338","33","Basin Statistics","pages/163_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100203010428","460","Basin Statistics","pages/164_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000906","197","Basin Statistics","pages/165_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120004002775","253","Basin Statistics","pages/166_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304000652","43","Basin Statistics","pages/167_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004007099","140","Basin Statistics","pages/168_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306002028","406","Basin Statistics","pages/169_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100207000080","141","Basin Statistics","pages/170_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080006006562","170","Basin Statistics","pages/171_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070103003760","498","Basin Statistics","pages/172_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100206000578","127","Basin Statistics","pages/173_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100301005078","148","Basin Statistics","pages/174_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090002003761","262","Basin Statistics","pages/175_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18020001001157","390","Basin Statistics","pages/176_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050116008513","386","Basin Statistics","pages/177_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004007144","440","Basin Statistics","pages/178_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100306000356","520","Basin Statistics","pages/179_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120007341605","105","Basin Statistics","pages/180_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000892","112","Basin Statistics","pages/181_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120004001271","59","Basin Statistics","pages/182_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010202001163","306","Basin Statistics","pages/183_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301005429","493","Basin Statistics","pages/184_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001051","270","Basin Statistics","pages/185_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18020001001198","155","Basin Statistics","pages/186_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090002003709","341","Basin Statistics","pages/187_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000865","494","Basin Statistics","pages/188_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18020001001188","134","Basin Statistics","pages/189_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100205005490","1","Basin Statistics","pages/190_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304000654","299","Basin Statistics","pages/191_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090011000882","539","Basin Statistics","pages/192_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001050","110","Basin Statistics","pages/193_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050201000977","278","Basin Statistics","pages/194_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100302001314","330","Basin Statistics","pages/195_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120003000620","501","Basin Statistics","pages/196_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100307001170","61","Basin Statistics","pages/197_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100306000371","420","Basin Statistics","pages/198_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090006008516","455","Basin Statistics","pages/199_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010203000427","316","Basin Statistics","pages/200_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010204002255","236","Basin Statistics","pages/201_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060105000776","211","Basin Statistics","pages/202_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001110","8","Basin Statistics","pages/203_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090006008631","405","Basin Statistics","pages/204_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120001004352","537","Basin Statistics","pages/205_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010203000446","298","Basin Statistics","pages/206_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120007341479","131","Basin Statistics","pages/207_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306012045","305","Basin Statistics","pages/208_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010203000410","394","Basin Statistics","pages/209_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304006481","403","Basin Statistics","pages/210_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000863","164","Basin Statistics","pages/211_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010206001001","414","Basin Statistics","pages/212_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100307001161","35","Basin Statistics","pages/213_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010206004263","97","Basin Statistics","pages/214_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060104001351","259","Basin Statistics","pages/215_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060104001352","107","Basin Statistics","pages/216_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070105019446","254","Basin Statistics","pages/217_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000866","281","Basin Statistics","pages/218_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100301001010","210","Basin Statistics","pages/219_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004021354","527","Basin Statistics","pages/220_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000900","463","Basin Statistics","pages/221_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000867","275","Basin Statistics","pages/222_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001052","77","Basin Statistics","pages/223_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100303001115","365","Basin Statistics","pages/224_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004001064","245","Basin Statistics","pages/225_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010204002206","550","Basin Statistics","pages/226_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001076","351","Basin Statistics","pages/227_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001057","75","Basin Statistics","pages/228_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100203000738","467","Basin Statistics","pages/229_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070201001692","353","Basin Statistics","pages/230_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050119001844","471","Basin Statistics","pages/231_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120009001467","67","Basin Statistics","pages/232_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301005181","418","Basin Statistics","pages/233_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010201000426","121","Basin Statistics","pages/234_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060105000771","85","Basin Statistics","pages/235_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004001133","514","Basin Statistics","pages/236_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060105000773","106","Basin Statistics","pages/237_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"AOL000080","145","Basin Statistics","pages/238_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306002041","387","Basin Statistics","pages/239_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17060104001358","48","Basin Statistics","pages/240_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090005012350","287","Basin Statistics","pages/241_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090011005288","176","Basin Statistics","pages/242_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304000655","458","Basin Statistics","pages/243_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000908","264","Basin Statistics","pages/244_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010202003345","466","Basin Statistics","pages/245_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070305009769","294","Basin Statistics","pages/246_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100204005506","367","Basin Statistics","pages/247_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070202005406","528","Basin Statistics","pages/248_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090005000768","193","Basin Statistics","pages/249_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070202001525","239","Basin Statistics","pages/250_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306010954","312","Basin Statistics","pages/251_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100301005061","30","Basin Statistics","pages/252_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"AOL000086","398","Basin Statistics","pages/253_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120008004578","188","Basin Statistics","pages/254_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306010961","284","Basin Statistics","pages/255_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080001017591","454","Basin Statistics","pages/256_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010204002282","174","Basin Statistics","pages/257_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100304000659","444","Basin Statistics","pages/258_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004006177","500","Basin Statistics","pages/259_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100311011257","502","Basin Statistics","pages/260_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070306011851","58","Basin Statistics","pages/261_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17080006006591","379","Basin Statistics","pages/262_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090004007103","525","Basin Statistics","pages/263_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000912","395","Basin Statistics","pages/264_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301005459","240","Basin Statistics","pages/265_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010204002235","154","Basin Statistics","pages/266_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100309000673","497","Basin Statistics","pages/267_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070201001696","128","Basin Statistics","pages/268_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"18010204002341","372","Basin Statistics","pages/269_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120005004769","486","Basin Statistics","pages/270_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070302001212","102","Basin Statistics","pages/271_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100201000712","276","Basin Statistics","pages/272_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17050203006118","318","Basin Statistics","pages/273_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17120005001399","214","Basin Statistics","pages/274_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000853","485","Basin Statistics","pages/275_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100207011137","124","Basin Statistics","pages/276_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17070301000856","508","Basin Statistics","pages/277_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17100301005580","521","Basin Statistics","pages/278_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
"17090001001071","235","Basin Statistics","pages/279_stats.pdf","3","2010-10-10 17:10:10+00:00","0",""
